order_id,customer_name,order_date,category,sub_category,price,region,city,qty
OD2111,Vidya,2018-11-20,Snacks,Chocolates,1119.67,East,Salem,469
OD2112,Rumaiza,2015-08-15,Beverages,Health Drinks,1355.41,East,Chennai,957
OD2113,Muneer,2015-09-23,Snacks,Chocolates,522.2,East,Dindigul,111
OD2114,Veronica,2016-08-09,Bakery,Cakes,1195.01,East,Dharmapuri,987
OD2115,Yusuf,2018-12-29,Oil & Masala,Masalas,1050.09,East,Nagercoil,115
OD2116,Vinne,2018-12-05,Beverages,Health Drinks,1807.11,East,Pudukottai,138
OD2117,Surya,2017-03-09,Oil & Masala,Spices,1498.1,East,Namakkal,374
OD2118,Ramesh,2015-09-02,Food Grains,Organic Staples,1251.2,East,Virudhunagar,178
OD2119,Sudha,2016-08-09,Bakery,Breads & Buns,2032.05,East,Tirunelveli,632
OD2120,Aditi,2015-06-21,"Eggs, Meat & Fish",Fish,692.25,East,Trichy,135
OD2121,Shah,2017-11-14,Oil & Masala,Edible Oil & Ghee,888.1,East,Tirunelveli,257
OD2122,Amrish,2017-12-04,Food Grains,Rice,1746.54,East,Viluppuram,31
OD2123,Muneer,2017-11-07,Snacks,Chocolates,1515.75,East,Trichy,218
OD2124,Arvind,2015-09-10,"Eggs, Meat & Fish",Fish,833.5799999999999,East,Theni,482
OD2125,Akash,2017-03-09,Beverages,Soft Drinks,929.04,East,Cumbum,534
OD2126,Peer,2017-11-07,"Eggs, Meat & Fish",Chicken,1792.16,East,Cumbum,267
OD2127,Komal,2018-05-06,Food Grains,Dals & Pulses,1688.88,East,Trichy,262
OD2128,Sudeep,2018-03-13,Beverages,Health Drinks,413.6,East,Trichy,11
OD2129,Arutra,2018-02-10,"Eggs, Meat & Fish",Eggs,1430.22,East,Chennai,986
OD2130,Roshan,2017-11-27,Snacks,Cookies,926.4,East,Tirunelveli,573
OD2131,Vince,2017-12-04,Food Grains,Dals & Pulses,1458.75,East,Virudhunagar,609
OD2132,Hussain,2016-04-07,Oil & Masala,Masalas,779.8199999999999,East,Madurai,443
OD2133,Vidya,2018-10-13,Beverages,Health Drinks,2264.99,East,Salem,463
OD2134,Anu,2015-06-21,Fruits & Veggies,Organic Vegetables,1716.88,East,Pudukottai,21
OD2135,Sudha,2015-09-02,Snacks,Cookies,795.48,East,Bodi,707
OD2136,Hafiz,2017-11-27,"Eggs, Meat & Fish",Mutton,1696.19,East,Ooty,15
OD2137,Akash,2018-09-12,Oil & Masala,Edible Oil & Ghee,1074.85,East,Coimbatore,396
OD2138,Peer,2018-09-12,Food Grains,Dals & Pulses,1677.72,East,Perambalur,328
OD2139,Surya,2017-11-27,Fruits & Veggies,Fresh Fruits,1124.75,East,Trichy,195
OD2140,Muneer,2018-09-07,Oil & Masala,Spices,744.9,East,Coimbatore,773
OD2141,Arutra,2018-04-23,Food Grains,Organic Staples,698.1,East,Tirunelveli,381
OD2142,Jackson,2016-09-20,Snacks,Cookies,863.1,East,Kanyakumari,989
OD2143,Amy,2015-09-20,Beverages,Health Drinks,1443.4,East,Bodi,770
OD2144,Akash,2018-09-12,Fruits & Veggies,Organic Fruits,915.84,East,Tirunelveli,699
OD2145,Rumaiza,2018-12-02,Fruits & Veggies,Fresh Fruits,811.78,East,Salem,317
OD2146,Rumaiza,2018-11-20,Oil & Masala,Spices,578.6,East,Chennai,218
OD2147,Esther,2015-10-14,Snacks,Noodles,1362.31,East,Salem,941
OD2148,Ganesh,2017-05-17,Beverages,Soft Drinks,1158.5700000000002,East,Salem,688
OD2149,Esther,2018-01-15,Food Grains,Atta & Flour,2025.2,East,Nagercoil,446
OD2150,Haseena,2017-09-18,Oil & Masala,Spices,1183.2,East,Perambalur,188
OD2151,Esther,2017-12-04,Fruits & Veggies,Organic Vegetables,1089.79,East,Virudhunagar,67
OD2152,Shah,2016-12-19,Food Grains,Rice,2271.99,East,Viluppuram,366
OD2153,Krithika,2018-01-29,Beverages,Health Drinks,1013.6,East,Krishnagiri,27
OD2154,Yadav,2017-08-19,"Eggs, Meat & Fish",Fish,713.46,East,Virudhunagar,485
OD2155,Esther,2016-12-07,Oil & Masala,Masalas,746.2,East,Kanyakumari,464
OD2156,Jonas,2016-08-09,Food Grains,Atta & Flour,1800.48,East,Chennai,712
OD2157,Ridhesh,2017-11-07,Beverages,Health Drinks,446.08,East,Perambalur,709
OD2158,Vidya,2017-05-03,Fruits & Veggies,Organic Vegetables,1785.24,East,Namakkal,93
OD2159,Verma,2017-02-07,Bakery,Breads & Buns,1287.09,East,Perambalur,414
OD2160,Amy,2017-04-23,Bakery,Breads & Buns,1067.04,East,Chennai,822
OD2161,Yusuf,2015-10-15,Bakery,Breads & Buns,821.98,East,Cumbum,743
OD2162,Adavan,2018-12-10,Oil & Masala,Spices,418.0,East,Kanyakumari,367
OD2163,Ravi,2018-11-21,Fruits & Veggies,Fresh Vegetables,628.98,East,Theni,984
OD2164,Malik,2018-05-16,Snacks,Chocolates,367.88,East,Madurai,909
OD2165,Harish,2018-08-25,Beverages,Health Drinks,997.7,East,Tirunelveli,27
OD2166,Vinne,2017-07-28,Oil & Masala,Masalas,2233.76,East,Ooty,355
OD2167,Krithika,2016-12-19,Snacks,Cookies,1026.72,East,Madurai,262
OD2168,Roshan,2016-06-16,Beverages,Health Drinks,1481.05,East,Madurai,649
OD2169,Vidya,2016-12-19,Beverages,Soft Drinks,940.5,East,Tenkasi,33
OD2170,Mathew,2017-11-20,Beverages,Health Drinks,1088.08,East,Tirunelveli,734
OD2171,Veena,2018-07-07,"Eggs, Meat & Fish",Mutton,904.58,East,Ramanadhapuram,948
OD2172,Yadav,2018-12-01,Food Grains,Dals & Pulses,900.0,East,Tirunelveli,123
OD2173,Krithika,2018-07-07,Oil & Masala,Spices,408.32,East,Krishnagiri,939
OD2174,Shree,2016-08-13,Food Grains,Organic Staples,1128.96,East,Kanyakumari,117
OD2175,Shree,2015-10-21,Bakery,Breads & Buns,1001.88,East,Ooty,362
OD2176,Amrish,2016-12-19,Food Grains,Dals & Pulses,1416.45,East,Karur,34
OD2177,Haseena,2015-02-27,Beverages,Soft Drinks,1254.4,East,Krishnagiri,346
OD2178,Veronica,2018-12-08,Fruits & Veggies,Fresh Vegetables,759.24,East,Virudhunagar,307
OD2179,Malik,2017-11-24,"Eggs, Meat & Fish",Fish,637.12,East,Krishnagiri,821
OD2180,Arutra,2017-12-31,Snacks,Noodles,1470.1,East,Madurai,92
OD2181,Akash,2018-11-21,Snacks,Noodles,1726.27,East,Namakkal,862
OD2182,Jackson,2016-11-05,Beverages,Health Drinks,1568.8,East,Kanyakumari,197
OD2183,Sheeba,2016-07-11,Bakery,Cakes,1546.29,East,Ramanadhapuram,864
OD2184,Arutra,2017-08-19,Bakery,Breads & Buns,844.05,East,Trichy,910
OD2185,Verma,2016-12-07,"Eggs, Meat & Fish",Fish,1351.8,East,Chennai,791
OD2186,Willams,2018-08-03,Beverages,Soft Drinks,460.24,East,Kanyakumari,710
OD2187,Krithika,2017-04-23,Snacks,Noodles,1272.04,East,Viluppuram,276
OD2188,Verma,2017-05-03,Beverages,Soft Drinks,1697.52,East,Dindigul,20
OD2189,Sudha,2016-09-22,"Eggs, Meat & Fish",Chicken,1634.55,East,Krishnagiri,591
OD2190,Yadav,2017-08-19,"Eggs, Meat & Fish",Mutton,458.49,East,Karur,936
OD2191,Ganesh,2018-09-09,Beverages,Soft Drinks,1880.0,East,Tenkasi,635
OD2192,Sudeep,2016-04-05,Fruits & Veggies,Organic Vegetables,946.14,East,Krishnagiri,268
OD2193,Ram,2018-06-01,"Eggs, Meat & Fish",Fish,1385.28,East,Krishnagiri,518
OD2194,Krithika,2017-04-23,Fruits & Veggies,Fresh Fruits,960.05,East,Bodi,937
OD2195,Veena,2017-11-10,Beverages,Health Drinks,637.56,East,Trichy,463
OD2196,Jackson,2018-01-15,Bakery,Biscuits,1019.76,East,Krishnagiri,129
OD2197,Harish,2017-06-10,Bakery,Breads & Buns,590.5699999999999,East,Virudhunagar,802
OD2198,James,2018-12-22,Food Grains,Atta & Flour,816.05,East,Ramanadhapuram,792
OD2199,Surya,2018-12-10,Beverages,Health Drinks,2062.77,East,Madurai,547
OD2200,Krithika,2017-11-20,Snacks,Noodles,1659.29,East,Pudukottai,925
OD2201,Komal,2018-06-01,Food Grains,Rice,1948.8,East,Kanyakumari,493
OD2202,Suresh,2018-09-09,Oil & Masala,Spices,1099.8,East,Tirunelveli,945
OD2203,Krithika,2018-09-14,Bakery,Biscuits,1204.19,East,Kanyakumari,631
OD2204,Ram,2018-09-16,Fruits & Veggies,Fresh Fruits,1452.88,East,Kanyakumari,915
OD2205,Sudha,2018-09-16,Snacks,Chocolates,626.25,East,Perambalur,733
OD2206,Jonas,2017-11-20,Bakery,Cakes,1395.64,East,Bodi,343
OD2207,Anu,2016-11-05,Oil & Masala,Edible Oil & Ghee,673.94,East,Ramanadhapuram,211
OD2208,Sabeela,2018-09-09,"Eggs, Meat & Fish",Chicken,1467.44,East,Nagercoil,17
OD2209,Ganesh,2016-07-11,Food Grains,Dals & Pulses,805.12,East,Chennai,443
OD2210,Aditi,2015-09-21,Fruits & Veggies,Organic Fruits,1535.25,East,Coimbatore,468
OD2211,Kumar,2016-07-11,Fruits & Veggies,Organic Vegetables,799.53,East,Cumbum,14
OD2212,Amrish,2018-09-14,Fruits & Veggies,Fresh Fruits,953.68,East,Namakkal,119
OD2213,Vinne,2017-07-28,Snacks,Chocolates,531.31,East,Tenkasi,622
OD2214,Ravi,2018-05-30,Food Grains,Atta & Flour,721.05,South,Salem,729
OD2215,Willams,2016-04-16,Beverages,Soft Drinks,1339.8,South,Trichy,187
OD2216,Sudeep,2016-12-11,Snacks,Chocolates,1600.0,South,Viluppuram,814
OD2217,Vince,2017-06-06,Beverages,Health Drinks,432.48,South,Ramanadhapuram,399
OD2218,Muneer,2018-12-19,Bakery,Biscuits,632.2,South,Ramanadhapuram,401
OD2219,Aditi,2016-10-30,Fruits & Veggies,Fresh Fruits,869.13,South,Chennai,272
OD2220,Ramesh,2018-12-02,Fruits & Veggies,Fresh Fruits,1494.06,South,Dharmapuri,349
OD2221,Ramesh,2017-06-06,"Eggs, Meat & Fish",Chicken,1934.38,South,Ooty,584
OD2222,Krithika,2017-06-06,"Eggs, Meat & Fish",Chicken,1090.7,South,Vellore,976
OD2223,Vince,2015-08-12,Food Grains,Dals & Pulses,1832.8,South,Krishnagiri,639
OD2224,Sudeep,2018-10-13,Food Grains,Atta & Flour,968.88,South,Nagercoil,828
OD2225,Malik,2017-06-06,"Eggs, Meat & Fish",Eggs,1626.24,South,Cumbum,24
OD2226,Sheeba,2017-05-05,Oil & Masala,Masalas,1710.76,South,Tirunelveli,936
OD2227,Veronica,2018-09-24,Fruits & Veggies,Organic Vegetables,1287.09,South,Pudukottai,175
OD2228,Vidya,2016-11-02,Beverages,Health Drinks,887.9,South,Ooty,114
OD2229,Kumar,2016-12-23,Bakery,Cakes,1225.35,South,Coimbatore,151
OD2230,Komal,2018-09-22,Snacks,Chocolates,1481.6,South,Ramanadhapuram,784
OD2231,Yadav,2017-02-12,Beverages,Soft Drinks,2044.24,South,Krishnagiri,336
OD2232,Sundar,2017-08-13,Beverages,Health Drinks,752.0,South,Salem,184
OD2233,Hussain,2016-03-23,Beverages,Health Drinks,1099.8,South,Viluppuram,624
OD2234,Rumaiza,2018-10-13,Snacks,Chocolates,1647.75,South,Nagercoil,790
OD2235,Vinne,2016-03-23,Oil & Masala,Masalas,1620.6,South,Coimbatore,640
OD2236,Mathew,2015-04-30,Snacks,Cookies,1402.08,South,Dharmapuri,713
OD2237,Yadav,2017-07-24,"Eggs, Meat & Fish",Mutton,1199.25,South,Vellore,336
OD2238,Mathew,2015-04-30,"Eggs, Meat & Fish",Fish,504.6,South,Viluppuram,467
OD2239,Aditi,2015-05-19,Beverages,Soft Drinks,494.1,South,Chennai,858
OD2240,Aditi,2018-05-06,Bakery,Cakes,1540.9,South,Namakkal,880
OD2241,Sharon,2017-02-12,Bakery,Biscuits,456.95,South,Bodi,810
OD2242,Anu,2018-09-24,"Eggs, Meat & Fish",Eggs,361.62,South,Namakkal,744
OD2243,Arvind,2017-08-13,Bakery,Biscuits,1654.91,South,Ramanadhapuram,496
OD2244,Sudha,2018-10-13,Beverages,Soft Drinks,599.33,South,Tenkasi,860
OD2245,Ridhesh,2018-01-14,Bakery,Breads & Buns,1434.34,South,Karur,172
OD2246,Willams,2017-05-01,Beverages,Soft Drinks,1536.36,South,Tirunelveli,60
OD2247,Verma,2018-06-20,Oil & Masala,Masalas,515.97,South,Coimbatore,187
OD2248,Malik,2015-12-30,Food Grains,Rice,495.93,South,Cumbum,235
OD2249,Ganesh,2015-06-23,Food Grains,Atta & Flour,356.42,South,Tenkasi,613
OD2250,Sheeba,2017-11-19,Snacks,Noodles,1271.4,South,Ramanadhapuram,698
OD2251,Aditi,2018-05-01,Food Grains,Dals & Pulses,1045.59,South,Vellore,243
OD2252,Veena,2016-11-30,Snacks,Cookies,1064.0,South,Viluppuram,513
OD2253,Veena,2017-12-16,Bakery,Breads & Buns,1277.96,South,Dindigul,971
OD2254,Hussain,2018-11-20,Snacks,Noodles,1255.96,South,Cumbum,172
OD2255,Sheeba,2018-06-22,"Eggs, Meat & Fish",Fish,1113.21,South,Madurai,331
OD2256,Kumar,2015-03-23,Food Grains,Atta & Flour,1373.4,South,Tirunelveli,250
OD2257,Akash,2018-04-09,Fruits & Veggies,Fresh Fruits,1402.2,South,Bodi,4
OD2258,Vidya,2018-04-09,Oil & Masala,Masalas,1240.04,South,Namakkal,772
OD2259,Shah,2018-09-23,"Eggs, Meat & Fish",Mutton,673.68,South,Kanyakumari,566
OD2260,Alan,2017-08-14,Snacks,Noodles,1200.0,South,Theni,923
OD2261,Ramesh,2017-08-09,"Eggs, Meat & Fish",Chicken,1024.24,South,Vellore,276
OD2262,Verma,2018-10-09,Oil & Masala,Spices,1072.64,South,Kanyakumari,319
OD2263,Sudeep,2015-08-15,Food Grains,Dals & Pulses,362.7,South,Madurai,589
OD2264,Surya,2015-08-15,Bakery,Breads & Buns,782.4200000000001,South,Vellore,26
OD2265,Peer,2017-03-26,Fruits & Veggies,Organic Fruits,1089.66,South,Bodi,437
OD2266,Esther,2018-11-20,Beverages,Health Drinks,1774.85,South,Trichy,796
OD2267,Veena,2018-12-18,Snacks,Chocolates,1513.72,South,Dharmapuri,78
OD2268,Ram,2015-06-23,Oil & Masala,Spices,870.0,South,Ramanadhapuram,324
OD2269,Shree,2017-08-09,Snacks,Noodles,529.48,South,Nagercoil,701
OD2270,Roshan,2018-04-09,Bakery,Breads & Buns,946.8,South,Vellore,88
OD2271,Sabeela,2017-05-01,Snacks,Cookies,700.04,South,Pudukottai,99
OD2272,Adavan,2017-07-29,Fruits & Veggies,Organic Vegetables,1508.1,South,Cumbum,742
OD2273,Ram,2017-06-14,Fruits & Veggies,Fresh Fruits,2003.22,South,Dindigul,779
OD2274,Sharon,2016-11-30,Food Grains,Organic Staples,1462.85,South,Ooty,851
OD2275,Amy,2015-12-24,Snacks,Noodles,1443.48,West,Pudukottai,46
OD2276,Jackson,2018-09-07,Bakery,Cakes,580.45,West,Kanyakumari,49
OD2277,Rumaiza,2015-07-20,Bakery,Cakes,1451.52,West,Ramanadhapuram,231
OD2278,Sudha,2016-12-16,Snacks,Cookies,542.4,West,Ooty,435
OD2279,Sheeba,2017-11-10,Snacks,Chocolates,1058.76,West,Trichy,433
OD2280,Alan,2018-11-16,Food Grains,Atta & Flour,2151.9,West,Cumbum,345
OD2281,Arutra,2018-09-29,"Eggs, Meat & Fish",Fish,855.5,West,Cumbum,623
OD2282,Harish,2017-06-20,Bakery,Cakes,1217.56,West,Bodi,462
OD2283,Suresh,2018-10-01,Food Grains,Organic Staples,844.51,West,Karur,671
OD2284,Veena,2018-04-27,Fruits & Veggies,Fresh Vegetables,1395.68,West,Ooty,958
OD2285,Anu,2018-06-29,Snacks,Noodles,520.3,West,Ramanadhapuram,810
OD2286,Sudha,2017-07-04,"Eggs, Meat & Fish",Mutton,1820.78,West,Tenkasi,877
OD2287,Mathew,2017-07-03,Beverages,Health Drinks,1128.05,West,Krishnagiri,999
OD2288,Alan,2017-09-05,Snacks,Cookies,948.75,West,Chennai,381
OD2289,Ravi,2016-12-12,Food Grains,Dals & Pulses,1015.0,West,Namakkal,861
OD2290,Sudeep,2018-11-18,"Eggs, Meat & Fish",Mutton,558.62,West,Madurai,526
OD2291,Ram,2018-12-18,Food Grains,Organic Staples,991.45,West,Dharmapuri,99
OD2292,Hussain,2017-07-03,Fruits & Veggies,Organic Fruits,444.57,West,Dindigul,811
OD2293,Aditi,2017-09-05,Fruits & Veggies,Organic Fruits,1406.66,West,Nagercoil,104
OD2294,Krithika,2018-06-16,Bakery,Cakes,1340.88,West,Pudukottai,984
OD2295,Hussain,2017-01-03,Food Grains,Atta & Flour,980.39,West,Pudukottai,398
OD2296,Kumar,2016-10-04,Bakery,Cakes,534.75,West,Vellore,688
OD2297,Surya,2018-07-31,Beverages,Soft Drinks,1559.87,West,Chennai,420
OD2298,Ganesh,2018-03-23,Oil & Masala,Edible Oil & Ghee,1399.2,West,Salem,493
OD2299,Mathew,2015-11-15,Food Grains,Organic Staples,696.9,West,Nagercoil,778
OD2300,Peer,2018-08-12,Beverages,Soft Drinks,1699.36,West,Theni,214
OD2301,Vidya,2018-06-11,"Eggs, Meat & Fish",Mutton,1395.55,West,Madurai,634
OD2302,Ravi,2018-08-21,Bakery,Cakes,846.0799999999999,West,Chennai,403
OD2303,Veronica,2015-11-28,Snacks,Cookies,1096.41,West,Salem,992
OD2304,Muneer,2018-12-18,Snacks,Noodles,1443.75,West,Salem,327
OD2305,Peer,2018-04-27,Fruits & Veggies,Organic Vegetables,1580.8,West,Krishnagiri,907
OD2306,Adavan,2015-12-07,Oil & Masala,Masalas,1695.76,West,Dindigul,556
OD2307,Veronica,2017-11-14,Bakery,Cakes,1136.8,West,Dharmapuri,424
OD2308,Amrish,2016-05-03,Food Grains,Atta & Flour,1480.74,West,Perambalur,330
OD2309,Haseena,2015-03-07,Oil & Masala,Masalas,1550.78,West,Chennai,753
OD2310,James,2015-11-23,Food Grains,Rice,778.94,West,Trichy,544
OD2311,Yadav,2017-04-13,Fruits & Veggies,Organic Fruits,699.69,West,Vellore,150
OD2312,Yusuf,2017-05-08,Food Grains,Organic Staples,458.95,West,Kanyakumari,790
OD2313,Willams,2017-04-12,"Eggs, Meat & Fish",Eggs,919.27,West,Dindigul,441
OD2314,Harish,2015-02-22,"Eggs, Meat & Fish",Chicken,1359.12,West,Perambalur,695
OD2315,Yusuf,2015-07-20,Bakery,Breads & Buns,1253.7,West,Virudhunagar,592
OD2316,Hafiz,2018-03-23,Oil & Masala,Masalas,1622.35,West,Ramanadhapuram,169
OD2317,Sabeela,2018-12-08,Bakery,Breads & Buns,1309.03,West,Kanyakumari,675
OD2318,Akash,2018-06-29,Food Grains,Dals & Pulses,1131.29,West,Bodi,978
OD2319,Adavan,2017-06-20,Bakery,Breads & Buns,895.23,West,Kanyakumari,914
OD2320,Ram,2016-04-18,Food Grains,Rice,1664.1,West,Pudukottai,23
OD2321,Peer,2015-03-07,Bakery,Breads & Buns,352.58000000000004,West,Pudukottai,309
OD2322,Sheeba,2018-11-18,Beverages,Health Drinks,1263.88,West,Perambalur,234
OD2323,Haseena,2018-03-25,Snacks,Chocolates,1237.28,West,Theni,473
OD2324,Hafiz,2017-11-03,Oil & Masala,Edible Oil & Ghee,641.7,West,Coimbatore,683
OD2325,Veronica,2016-11-28,Food Grains,Rice,1496.6,West,Krishnagiri,934
OD2326,Ridhesh,2017-06-05,Bakery,Biscuits,1351.72,West,Dharmapuri,773
OD2327,Willams,2018-04-27,"Eggs, Meat & Fish",Fish,995.61,West,Chennai,489
OD2328,Hafiz,2018-08-21,Bakery,Cakes,761.78,West,Karur,885
OD2329,Harish,2018-11-24,Beverages,Health Drinks,1447.7,West,Virudhunagar,369
OD2330,Surya,2017-06-17,Food Grains,Atta & Flour,1256.25,West,Salem,997
OD2331,Rumaiza,2015-07-20,Oil & Masala,Masalas,1074.64,West,Perambalur,838
OD2332,Verma,2015-10-11,"Eggs, Meat & Fish",Eggs,1764.72,West,Pudukottai,624
OD2333,Alan,2016-09-18,Oil & Masala,Edible Oil & Ghee,963.19,West,Kanyakumari,855
OD2334,Verma,2017-07-04,Oil & Masala,Masalas,1587.52,West,Karur,852
OD2335,Ram,2018-06-10,Snacks,Noodles,724.14,West,Dharmapuri,782
OD2336,Sudeep,2018-09-29,Food Grains,Organic Staples,1416.36,West,Coimbatore,368
OD2337,Anu,2016-03-19,Food Grains,Rice,2079.0,West,Kanyakumari,237
OD2338,Arutra,2018-08-21,Beverages,Health Drinks,1130.25,West,Vellore,399
OD2339,Rumaiza,2018-12-18,Beverages,Health Drinks,794.73,West,Pudukottai,10
OD2340,Aditi,2018-10-09,Snacks,Chocolates,1425.11,West,Theni,953
OD2341,Shree,2016-09-08,Food Grains,Organic Staples,1510.37,West,Dharmapuri,839
OD2342,Hafiz,2018-05-27,Snacks,Cookies,998.8,West,Dharmapuri,47
OD2343,James,2015-12-05,Food Grains,Rice,1383.84,West,Vellore,261
OD2344,Muneer,2017-06-17,Fruits & Veggies,Fresh Vegetables,1087.8,West,Perambalur,799
OD2345,Anu,2018-07-08,Food Grains,Atta & Flour,559.81,West,Krishnagiri,901
OD2346,Arvind,2018-11-16,Oil & Masala,Masalas,927.42,West,Dindigul,40
OD2347,Veena,2016-09-08,Oil & Masala,Spices,1538.46,West,Dindigul,974
OD2348,Verma,2018-11-18,Fruits & Veggies,Organic Vegetables,373.86,West,Perambalur,773
OD2349,Peer,2018-05-22,Bakery,Breads & Buns,1131.35,West,Dindigul,246
OD2350,Malik,2018-09-29,Beverages,Soft Drinks,2181.39,West,Ramanadhapuram,392
OD2351,Rumaiza,2017-11-03,Food Grains,Dals & Pulses,1673.2,West,Cumbum,395
OD2352,Sudeep,2017-06-20,Snacks,Noodles,500.49,West,Bodi,467
OD2353,Harish,2016-12-12,"Eggs, Meat & Fish",Mutton,548.1,West,Virudhunagar,509
OD2354,Sheeba,2018-03-25,Snacks,Chocolates,1225.9,West,Namakkal,992
OD2355,James,2017-01-30,Beverages,Soft Drinks,1891.26,West,Kanyakumari,502
OD2356,Jonas,2018-12-08,"Eggs, Meat & Fish",Eggs,1096.79,West,Virudhunagar,78
OD2357,Hafiz,2018-07-23,Fruits & Veggies,Fresh Fruits,435.94,West,Namakkal,109
OD2358,Anu,2017-01-30,"Eggs, Meat & Fish",Chicken,1579.5,West,Ramanadhapuram,977
OD2359,Surya,2016-11-01,Beverages,Health Drinks,1287.7,West,Tirunelveli,154
OD2360,Alan,2017-04-24,Fruits & Veggies,Organic Fruits,470.85,West,Ooty,61
OD2361,Amy,2018-10-01,"Eggs, Meat & Fish",Eggs,972.0,West,Viluppuram,619
OD2362,Malik,2017-12-26,Food Grains,Dals & Pulses,443.84,West,Dindigul,192
OD2363,Shah,2018-09-29,Fruits & Veggies,Fresh Fruits,585.65,West,Krishnagiri,265
OD2364,Komal,2017-09-05,"Eggs, Meat & Fish",Fish,566.4,West,Theni,877
OD2365,Komal,2015-07-20,Oil & Masala,Masalas,406.41,West,Cumbum,409
OD2366,Sundar,2016-12-12,Snacks,Chocolates,1612.1,West,Chennai,856
OD2367,Haseena,2017-11-05,Oil & Masala,Spices,971.75,West,Salem,84
OD2368,James,2016-05-03,Fruits & Veggies,Organic Fruits,1278.23,West,Chennai,144
OD2369,Surya,2016-05-03,Fruits & Veggies,Fresh Vegetables,647.28,West,Coimbatore,143
OD2370,Ravi,2017-01-30,Snacks,Noodles,1046.62,West,Theni,951
OD2371,Willams,2018-11-18,"Eggs, Meat & Fish",Mutton,1628.9,West,Theni,973
OD2372,Anu,2018-04-23,Snacks,Chocolates,721.06,West,Madurai,260
OD2373,Sheeba,2015-12-20,"Eggs, Meat & Fish",Chicken,2170.08,West,Bodi,397
OD2374,Hussain,2018-11-28,Food Grains,Rice,976.5,West,Tirunelveli,700
OD2375,Akash,2016-08-24,Snacks,Cookies,1506.56,West,Perambalur,712
OD2376,Suresh,2016-06-13,"Eggs, Meat & Fish",Mutton,1380.4,West,Bodi,400
OD2377,Arutra,2016-10-02,Fruits & Veggies,Organic Vegetables,912.0,West,Namakkal,218
OD2378,Shah,2017-04-12,Fruits & Veggies,Organic Vegetables,1086.96,West,Tirunelveli,355
OD2379,Ridhesh,2018-07-23,Bakery,Breads & Buns,2055.01,West,Trichy,914
OD2380,Shree,2017-06-20,Snacks,Noodles,365.4,West,Nagercoil,738
OD2381,Sudeep,2015-08-01,"Eggs, Meat & Fish",Chicken,717.96,West,Dindigul,100
OD2382,Kumar,2016-11-06,Snacks,Noodles,525.91,West,Nagercoil,667
OD2383,Vince,2018-06-17,"Eggs, Meat & Fish",Mutton,1666.3,West,Namakkal,506
OD2384,Harish,2018-03-25,Bakery,Breads & Buns,944.35,West,Tirunelveli,805
OD2385,Peer,2016-10-02,"Eggs, Meat & Fish",Chicken,1377.5,West,Trichy,487
OD2386,Veena,2015-01-19,Fruits & Veggies,Organic Vegetables,451.44,West,Pudukottai,696
OD2387,Willams,2017-05-05,Oil & Masala,Masalas,1133.24,West,Karur,718
OD2388,Ramesh,2018-06-29,Snacks,Chocolates,530.16,West,Tirunelveli,587
OD2389,James,2017-11-16,Oil & Masala,Spices,1939.14,West,Chennai,861
OD2390,Sundar,2016-12-13,Snacks,Chocolates,613.2,West,Vellore,654
OD2391,Shah,2017-11-24,Beverages,Health Drinks,1280.22,West,Perambalur,649
OD2392,Shah,2017-04-21,Bakery,Breads & Buns,717.6,West,Bodi,84
OD2393,Amy,2015-01-19,Bakery,Breads & Buns,1389.15,West,Viluppuram,783
OD2394,Ridhesh,2015-12-20,Beverages,Health Drinks,328.23,West,Ooty,572
OD2395,Veronica,2018-03-19,Beverages,Health Drinks,1038.36,West,Nagercoil,199
OD2396,Ramesh,2015-07-20,Bakery,Cakes,2236.78,West,Theni,394
OD2397,Akash,2017-06-05,"Eggs, Meat & Fish",Fish,1461.27,West,Vellore,120
OD2398,Amrish,2018-08-21,"Eggs, Meat & Fish",Eggs,1445.5,West,Ooty,859
OD2399,Veena,2018-05-05,Beverages,Soft Drinks,1121.79,West,Pudukottai,384
OD2400,Jackson,2018-10-01,Beverages,Soft Drinks,665.8399999999999,West,Virudhunagar,622
OD2401,James,2016-07-19,Bakery,Cakes,1054.2,West,Madurai,572
OD2402,Harish,2016-11-06,Bakery,Biscuits,1515.24,West,Ooty,394
OD2403,Alan,2017-10-02,Oil & Masala,Spices,1070.67,West,Dharmapuri,285
OD2404,Shah,2017-11-03,Beverages,Soft Drinks,1435.98,West,Coimbatore,24
OD2405,Harish,2018-05-05,Fruits & Veggies,Fresh Fruits,988.59,West,Salem,872
OD2406,Rumaiza,2015-01-19,Beverages,Health Drinks,668.7,West,Ooty,209
OD2407,Sharon,2017-09-02,Beverages,Health Drinks,1814.38,Central,Chennai,549
OD2408,Roshan,2017-08-12,Snacks,Chocolates,1993.5,Central,Dindigul,199
OD2409,Arvind,2015-03-22,Bakery,Cakes,1057.5,Central,Chennai,584
OD2410,Ram,2016-04-04,Snacks,Cookies,807.36,Central,Virudhunagar,97
